,Bot-Hole Lat,Bot-Hole Lon,geometry,SAP,savUni,savUniform
0,53.82157,-117.55421,POINT (-117.55421 53.82157),0.00908101536333561,0.415227821060818,0.6006732173635668
1,53.95209000000001,-117.49611000000002,POINT (-117.49611 53.95209000000001),0.008078056387603283,0.33227768040417915,0.23491828687837046
2,53.96157,-117.72047,POINT (-117.72047 53.96157),0.006710808724164963,0.690008721509011,0.41420863013557907
3,53.9066,-117.913,POINT (-117.913 53.9066),0.006005505565553904,0.5063325634248238,0.795113593486859
4,53.9106,-117.88403999999998,POINT (-117.88404 53.9106),0.0061218771152198315,0.729888884253677,0.24798455435213085
5,53.93767,-117.9128,POINT (-117.9128 53.93767),0.0057167899794876575,0.2433523870708716,0.9852071859425249
6,53.89644000000001,-118.14947,POINT (-118.14947 53.89644000000001),0.00504083838313818,0.45971479107584845,0.005081729660258105
7,54.04867,-116.82289,POINT (-116.82289 54.04867),0.010930010117590427,0.9222802072993135,0.7186569250561969
8,54.05481999999999,-116.78058,POINT (-116.78058 54.05481999999999),0.011301417835056782,0.9739612551041917,0.9375856042555281
9,54.03395,-116.85342,POINT (-116.85342 54.03395),0.010768038220703602,0.46657285749175836,0.22823125816974044
10,54.04733,-116.87,POINT (-116.87 54.04733),0.01043564174324274,0.8009752115362733,0.9482179127940836
11,54.0593,-116.84551,POINT (-116.84551 54.0593),0.01055991742759943,0.4038620408501695,0.33675576793311024
12,54.06279,-116.84678,POINT (-116.84678 54.06279),0.010498564690351486,0.8542437965029399,0.4989564609917655
13,54.0297,-117.00213,POINT (-117.00213 54.0297),0.009513139724731445,0.1814668125237321,0.3467181199001199
14,54.03366,-117.01997,POINT (-117.01997 54.03366),0.009377339854836464,0.009390342471909396,0.739166077911157
15,54.04052,-116.98275,POINT (-116.98275 54.04052),0.00953933596611023,0.1607114701084601,0.6888214568363716
16,54.03969,-117.03902,POINT (-117.03902 54.03969),0.009232117794454098,0.381138009760123,0.11736753416975343
17,54.04557,-117.02714,POINT (-117.02714 54.04557),0.009242746978998184,0.8165442906993786,0.6519946201384277
18,54.04786,-117.04315,POINT (-117.04315 54.04786),0.00914829969406128,0.5525926004532027,0.3346613857204156
19,54.05627,-117.05701,POINT (-117.05701 54.05627),0.009054736234247684,0.9731291745684052,0.34420854369865805
20,54.05246999999999,-117.03009,POINT (-117.03009 54.05246999999999),0.009168452583253384,0.8499636802716263,0.3156521908163846
21,54.0623,-117.02755,POINT (-117.02755 54.0623),0.009115274995565414,0.665014589645634,0.7168292413530929
22,54.06322,-117.00224,POINT (-117.00224 54.06322),0.009227416478097439,0.06542046348674135,0.6442643938048291
23,53.9788,-117.54163,POINT (-117.54163 53.9788),0.007732117082923651,0.34666654217309845,0.562065025061
24,54.01949000000001,-117.56346,POINT (-117.56346 54.01949000000001),0.007568548433482647,0.14249312952322957,0.10515575760605333
25,54.02791,-117.5476,POINT (-117.5476 54.02791),0.0076545225456357,0.8185800174079578,0.3112954904006082
26,54.03621999999999,-117.5032,POINT (-117.5032 54.03621999999999),0.007890618406236172,0.6123095501752753,0.5294982744411731
27,54.04819000000001,-117.60831,POINT (-117.60831 54.04819000000001),0.007328442297875881,0.46569269531957813,0.6893203531356482
28,54.06143,-117.58848,POINT (-117.58848 54.06143),0.007472636643797159,0.494591456081094,0.5588897393606199
29,54.05601,-117.75984,POINT (-117.75984 54.05601),0.006280154921114445,0.39457606384931243,0.9107885490203408
30,54.03536,-117.86837,POINT (-117.86837 54.03536),0.0055796499364078045,0.0114663655865338,0.43201998121877594
31,54.03535,-118.09692,POINT (-118.09692 54.03535),0.004380606114864349,0.7000827162833845,0.2755431403709766
32,54.04891,-118.0189,POINT (-118.0189 54.04891),0.004745450336486101,0.11407420911177946,0.38266473586639504
33,54.06443,-118.09587,POINT (-118.09587 54.06443),0.004406478721648455,0.864435400342939,0.2526683644331207
34,54.06221,-118.18915,POINT (-118.18915 54.06221),0.004014463629573584,0.5188758371686765,0.7712679994384894
35,54.0776,-116.77292,POINT (-116.77292 54.0776),0.011120801791548729,0.31878708441137094,0.5168613080025628
36,54.06705,-116.78938,POINT (-116.78938 54.06705),0.011075912043452263,0.8406136127439954,0.5061599946959904
37,54.06698000000001,-116.79804,POINT (-116.79804 54.06698000000001),0.010988879948854446,0.5453455764024581,0.7130702876047816
